x,y,z,field_value_v_m,limit_v_m,percentage_of_limit,status
70.000000,-44.000000,1.500000,1.084789,58.336309,1.859544,COMPLIANT
71.000000,-44.000000,1.500000,1.074926,58.336309,1.842636,COMPLIANT
72.000000,-44.000000,1.500000,1.065193,58.336309,1.825951,COMPLIANT
73.000000,-44.000000,1.500000,1.055588,58.336309,1.809488,COMPLIANT
74.000000,-44.000000,1.500000,1.046112,58.336309,1.793244,COMPLIANT
75.000000,-44.000000,1.500000,1.036763,58.336309,1.777217,COMPLIANT
76.000000,-44.000000,1.500000,1.027539,58.336309,1.761405,COMPLIANT
77.000000,-44.000000,1.500000,1.018440,58.336309,1.745808,COMPLIANT
78.000000,-44.000000,1.500000,1.009464,58.336309,1.730421,COMPLIANT
79.000000,-44.000000,1.500000,1.000610,58.336309,1.715243,COMPLIANT
80.000000,-44.000000,1.500000,0.991876,58.336309,1.700272,COMPLIANT
81.000000,-44.000000,1.500000,0.983261,58.336309,1.685505,COMPLIANT
82.000000,-44.000000,1.500000,0.974765,58.336309,1.670940,COMPLIANT
83.000000,-44.000000,1.500000,0.966384,58.336309,1.656574,COMPLIANT
84.000000,-44.000000,1.500000,0.958118,58.336309,1.642405,COMPLIANT
85.000000,-44.000000,1.500000,0.949966,58.336309,1.628430,COMPLIANT
86.000000,-44.000000,1.500000,0.941925,58.336309,1.614646,COMPLIANT
87.000000,-44.000000,1.500000,0.933995,58.336309,1.601052,COMPLIANT
88.000000,-44.000000,1.500000,0.926173,58.336309,1.587644,COMPLIANT
89.000000,-44.000000,1.500000,0.918458,58.336309,1.574420,COMPLIANT
90.000000,-44.000000,1.500000,0.910849,58.336309,1.561376,COMPLIANT
91.000000,-44.000000,1.500000,0.903344,58.336309,1.548511,COMPLIANT
92.000000,-44.000000,1.500000,0.895942,58.336309,1.535823,COMPLIANT
93.000000,-44.000000,1.500000,0.888641,58.336309,1.523307,COMPLIANT
94.000000,-44.000000,1.500000,0.881439,58.336309,1.510962,COMPLIANT
95.000000,-44.000000,1.500000,0.874336,58.336309,1.498785,COMPLIANT
96.000000,-44.000000,1.500000,0.867329,58.336309,1.486773,COMPLIANT
97.000000,-44.000000,1.500000,0.860416,58.336309,1.474924,COMPLIANT
98.000000,-44.000000,1.500000,0.853598,58.336309,1.463236,COMPLIANT
99.000000,-44.000000,1.500000,0.846871,58.336309,1.451706,COMPLIANT
100.000000,-44.000000,1.500000,0.840236,58.336309,1.440330,COMPLIANT
-100.000000,-43.000000,1.500000,0.843117,58.336309,1.445270,COMPLIANT
-99.000000,-43.000000,1.500000,0.849822,58.336309,1.456764,COMPLIANT
-98.000000,-43.000000,1.500000,0.856620,58.336309,1.468416,COMPLIANT
-97.000000,-43.000000,1.500000,0.863512,58.336309,1.480230,COMPLIANT
-96.000000,-43.000000,1.500000,0.870499,58.336309,1.492208,COMPLIANT
-95.000000,-43.000000,1.500000,0.877584,58.336309,1.504353,COMPLIANT
-94.000000,-43.000000,1.500000,0.884768,58.336309,1.516668,COMPLIANT
-93.000000,-43.000000,1.500000,0.892052,58.336309,1.529154,COMPLIANT
-92.000000,-43.000000,1.500000,0.899439,58.336309,1.541816,COMPLIANT
-91.000000,-43.000000,1.500000,0.906929,58.336309,1.554655,COMPLIANT
-90.000000,-43.000000,1.500000,0.914524,58.336309,1.567675,COMPLIANT
-89.000000,-43.000000,1.500000,0.922226,58.336309,1.580878,COMPLIANT
-88.000000,-43.000000,1.500000,0.930037,58.336309,1.594267,COMPLIANT
-87.000000,-43.000000,1.500000,0.937958,58.336309,1.607845,COMPLIANT
-86.000000,-43.000000,1.500000,0.945990,58.336309,1.621615,COMPLIANT
-85.000000,-43.000000,1.500000,0.954137,58.336309,1.635579,COMPLIANT
-84.000000,-43.000000,1.500000,0.962398,58.336309,1.649741,COMPLIANT
-83.000000,-43.000000,1.500000,0.970776,58.336309,1.664102,COMPLIANT
-82.000000,-43.000000,1.500000,0.979272,58.336309,1.678667,COMPLIANT
-81.000000,-43.000000,1.500000,0.987888,58.336309,1.693437,COMPLIANT
-80.000000,-43.000000,1.500000,0.996626,58.336309,1.708415,COMPLIANT
-79.000000,-43.000000,1.500000,1.005487,58.336309,1.723604,COMPLIANT
-78.000000,-43.000000,1.500000,1.014472,58.336309,1.739007,COMPLIANT
-77.000000,-43.000000,1.500000,1.023584,58.336309,1.754626,COMPLIANT
-76.000000,-43.000000,1.500000,1.032823,58.336309,1.770463,COMPLIANT
-75.000000,-43.000000,1.500000,1.042191,58.336309,1.786522,COMPLIANT
-74.000000,-43.000000,1.500000,1.051690,58.336309,1.802804,COMPLIANT
-73.000000,-43.000000,1.500000,1.061320,58.336309,1.819312,COMPLIANT
-72.000000,-43.000000,1.500000,1.071083,58.336309,1.836048,COMPLIANT
-71.000000,-43.000000,1.500000,1.080980,58.336309,1.853014,COMPLIANT
-70.000000,-43.000000,1.500000,1.091012,58.336309,1.870211,COMPLIANT
-69.000000,-43.000000,1.500000,1.101181,58.336309,1.887642,COMPLIANT
-68.000000,-43.000000,1.500000,1.111486,58.336309,1.905308,COMPLIANT
-67.000000,-43.000000,1.500000,1.121930,58.336309,1.923210,COMPLIANT
-66.000000,-43.000000,1.500000,1.132512,58.336309,1.941350,COMPLIANT
-65.000000,-43.000000,1.500000,1.143234,58.336309,1.959729,COMPLIANT
-64.000000,-43.000000,1.500000,1.154095,58.336309,1.978347,COMPLIANT
-63.000000,-43.000000,1.500000,1.165095,58.336309,1.997204,COMPLIANT
-62.000000,-43.000000,1.500000,1.176236,58.336309,2.016301,COMPLIANT
-61.000000,-43.000000,1.500000,1.187516,58.336309,2.035638,COMPLIANT
-60.000000,-43.000000,1.500000,1.198936,58.336309,2.055213,COMPLIANT
-59.000000,-43.000000,1.500000,1.210494,58.336309,2.075027,COMPLIANT
-58.000000,-43.000000,1.500000,1.222190,58.336309,2.095076,COMPLIANT
-57.000000,-43.000000,1.500000,1.234024,58.336309,2.115361,COMPLIANT
-56.000000,-43.000000,1.500000,1.245992,58.336309,2.135878,COMPLIANT
-55.000000,-43.000000,1.500000,1.258095,58.336309,2.156624,COMPLIANT
-54.000000,-43.000000,1.500000,1.270329,58.336309,2.177596,COMPLIANT
-53.000000,-43.000000,1.500000,1.282693,58.336309,2.198790,COMPLIANT
-52.000000,-43.000000,1.500000,1.295184,58.336309,2.220202,COMPLIANT
-51.000000,-43.000000,1.500000,1.307798,58.336309,2.241825,COMPLIANT
-50.000000,-43.000000,1.500000,1.320532,58.336309,2.263654,COMPLIANT
-49.000000,-43.000000,1.500000,1.333382,58.336309,2.285681,COMPLIANT
-48.000000,-43.000000,1.500000,1.346343,58.336309,2.307899,COMPLIANT
-47.000000,-43.000000,1.500000,1.359411,58.336309,2.330300,COMPLIANT
-46.000000,-43.000000,1.500000,1.372579,58.336309,2.352873,COMPLIANT
-45.000000,-43.000000,1.500000,1.385842,58.336309,2.375608,COMPLIANT
-44.000000,-43.000000,1.500000,1.399192,58.336309,2.398492,COMPLIANT
-43.000000,-43.000000,1.500000,1.412622,58.336309,2.421515,COMPLIANT
-42.000000,-43.000000,1.500000,1.426125,58.336309,2.444660,COMPLIANT
-41.000000,-43.000000,1.500000,1.439690,58.336309,2.467914,COMPLIANT
-40.000000,-43.000000,1.500000,1.453309,58.336309,2.491259,COMPLIANT
-39.000000,-43.000000,1.500000,1.466970,58.336309,2.514678,COMPLIANT
-38.000000,-43.000000,1.500000,1.480664,58.336309,2.538152,COMPLIANT
-37.000000,-43.000000,1.500000,1.494378,58.336309,2.561660,COMPLIANT
-36.000000,-43.000000,1.500000,1.508098,58.336309,2.585179,COMPLIANT
-35.000000,-43.000000,1.500000,1.521812,58.336309,2.608687,COMPLIANT
-34.000000,-43.000000,1.500000,1.535504,58.336309,2.632159,COMPLIANT
-33.000000,-43.000000,1.500000,1.549160,58.336309,2.655567,COMPLIANT
-32.000000,-43.000000,1.500000,1.562762,58.336309,2.678884,COMPLIANT
-31.000000,-43.000000,1.500000,1.576294,58.336309,2.702080,COMPLIANT
-30.000000,-43.000000,1.500000,1.589736,58.336309,2.725123,COMPLIANT
-29.000000,-43.000000,1.500000,1.603071,58.336309,2.747982,COMPLIANT
-28.000000,-43.000000,1.500000,1.616278,58.336309,2.770621,COMPLIANT
-27.000000,-43.000000,1.500000,1.629335,58.336309,2.793004,COMPLIANT
-26.000000,-43.000000,1.500000,1.642223,58.336309,2.815095,COMPLIANT
-25.000000,-43.000000,1.500000,1.654916,58.336309,2.836855,COMPLIANT
-24.000000,-43.000000,1.500000,1.667394,58.336309,2.858244,COMPLIANT
-23.000000,-43.000000,1.500000,1.679632,58.336309,2.879221,COMPLIANT
-22.000000,-43.000000,1.500000,1.691604,58.336309,2.899745,COMPLIANT
-21.000000,-43.000000,1.500000,1.703288,58.336309,2.919773,COMPLIANT
-20.000000,-43.000000,1.500000,1.714656,58.336309,2.939260,COMPLIANT
-19.000000,-43.000000,1.500000,1.725684,58.336309,2.958164,COMPLIANT
-18.000000,-43.000000,1.500000,1.736345,58.336309,2.976440,COMPLIANT
-17.000000,-43.000000,1.500000,1.746614,58.336309,2.994043,COMPLIANT
-16.000000,-43.000000,1.500000,1.756465,58.336309,3.010930,COMPLIANT
-15.000000,-43.000000,1.500000,1.765873,58.336309,3.027056,COMPLIANT
-14.000000,-43.000000,1.500000,1.774812,58.336309,3.042379,COMPLIANT
-13.000000,-43.000000,1.500000,1.783257,58.336309,3.056856,COMPLIANT
-12.000000,-43.000000,1.500000,1.791186,58.336309,3.070447,COMPLIANT
-11.000000,-43.000000,1.500000,1.798574,58.336309,3.083112,COMPLIANT
-10.000000,-43.000000,1.500000,1.805400,58.336309,3.094814,COMPLIANT
-9.000000,-43.000000,1.500000,1.811644,58.336309,3.105517,COMPLIANT
-8.000000,-43.000000,1.500000,1.817286,58.336309,3.115188,COMPLIANT
-7.000000,-43.000000,1.500000,1.822308,58.336309,3.123797,COMPLIANT
-6.000000,-43.000000,1.500000,1.826694,58.336309,3.131315,COMPLIANT
-5.000000,-43.000000,1.500000,1.830430,58.336309,3.137720,COMPLIANT
-4.000000,-43.000000,1.500000,1.833504,58.336309,3.142990,COMPLIANT
-3.000000,-43.000000,1.500000,1.835906,58.336309,3.147107,COMPLIANT
-2.000000,-43.000000,1.500000,1.837627,58.336309,3.150057,COMPLIANT
-1.000000,-43.000000,1.500000,1.838662,58.336309,3.151832,COMPLIANT
0.000000,-43.000000,1.500000,1.839008,58.336309,3.152424,COMPLIANT
1.000000,-43.000000,1.500000,1.838662,58.336309,3.151832,COMPLIANT
2.000000,-43.000000,1.500000,1.837627,58.336309,3.150057,COMPLIANT
3.000000,-43.000000,1.500000,1.835906,58.336309,3.147107,COMPLIANT
4.000000,-43.000000,1.500000,1.833504,58.336309,3.142990,COMPLIANT
5.000000,-43.000000,1.500000,1.830430,58.336309,3.137720,COMPLIANT
6.000000,-43.000000,1.500000,1.826694,58.336309,3.131315,COMPLIANT
7.000000,-43.000000,1.500000,1.822308,58.336309,3.123797,COMPLIANT
8.000000,-43.000000,1.500000,1.817286,58.336309,3.115188,COMPLIANT
9.000000,-43.000000,1.500000,1.811644,58.336309,3.105517,COMPLIANT
10.000000,-43.000000,1.500000,1.805400,58.336309,3.094814,COMPLIANT
11.000000,-43.000000,1.500000,1.798574,58.336309,3.083112,COMPLIANT
12.000000,-43.000000,1.500000,1.791186,58.336309,3.070447,COMPLIANT
13.000000,-43.000000,1.500000,1.783257,58.336309,3.056856,COMPLIANT
14.000000,-43.000000,1.500000,1.774812,58.336309,3.042379,COMPLIANT
15.000000,-43.000000,1.500000,1.765873,58.336309,3.027056,COMPLIANT
16.000000,-43.000000,1.500000,1.756465,58.336309,3.010930,COMPLIANT
17.000000,-43.000000,1.500000,1.746614,58.336309,2.994043,COMPLIANT
18.000000,-43.000000,1.500000,1.736345,58.336309,2.976440,COMPLIANT
19.000000,-43.000000,1.500000,1.725684,58.336309,2.958164,COMPLIANT
20.000000,-43.000000,1.500000,1.714656,58.336309,2.939260,COMPLIANT
21.000000,-43.000000,1.500000,1.703288,58.336309,2.919773,COMPLIANT
22.000000,-43.000000,1.500000,1.691604,58.336309,2.899745,COMPLIANT
23.000000,-43.000000,1.500000,1.679632,58.336309,2.879221,COMPLIANT
24.000000,-43.000000,1.500000,1.667394,58.336309,2.858244,COMPLIANT
25.000000,-43.000000,1.500000,1.654916,58.336309,2.836855,COMPLIANT
26.000000,-43.000000,1.500000,1.642223,58.336309,2.815095,COMPLIANT
27.000000,-43.000000,1.500000,1.629335,58.336309,2.793004,COMPLIANT
28.000000,-43.000000,1.500000,1.616278,58.336309,2.770621,COMPLIANT
29.000000,-43.000000,1.500000,1.603071,58.336309,2.747982,COMPLIANT
30.000000,-43.000000,1.500000,1.589736,58.336309,2.725123,COMPLIANT
31.000000,-43.000000,1.500000,1.576294,58.336309,2.702080,COMPLIANT
32.000000,-43.000000,1.500000,1.562762,58.336309,2.678884,COMPLIANT
33.000000,-43.000000,1.500000,1.549160,58.336309,2.655567,COMPLIANT
34.000000,-43.000000,1.500000,1.535504,58.336309,2.632159,COMPLIANT
35.000000,-43.000000,1.500000,1.521812,58.336309,2.608687,COMPLIANT
36.000000,-43.000000,1.500000,1.508098,58.336309,2.585179,COMPLIANT
37.000000,-43.000000,1.500000,1.494378,58.336309,2.561660,COMPLIANT
38.000000,-43.000000,1.500000,1.480664,58.336309,2.538152,COMPLIANT
39.000000,-43.000000,1.500000,1.466970,58.336309,2.514678,COMPLIANT
40.000000,-43.000000,1.500000,1.453309,58.336309,2.491259,COMPLIANT
41.000000,-43.000000,1.500000,1.439690,58.336309,2.467914,COMPLIANT
42.000000,-43.000000,1.500000,1.426125,58.336309,2.444660,COMPLIANT
43.000000,-43.000000,1.500000,1.412622,58.336309,2.421515,COMPLIANT
44.000000,-43.000000,1.500000,1.399192,58.336309,2.398492,COMPLIANT
45.000000,-43.000000,1.500000,1.385842,58.336309,2.375608,COMPLIANT
46.000000,-43.000000,1.500000,1.372579,58.336309,2.352873,COMPLIANT
47.000000,-43.000000,1.500000,1.359411,58.336309,2.330300,COMPLIANT
48.000000,-43.000000,1.500000,1.346343,58.336309,2.307899,COMPLIANT
49.000000,-43.000000,1.500000,1.333382,58.336309,2.285681,COMPLIANT
50.000000,-43.000000,1.500000,1.320532,58.336309,2.263654,COMPLIANT
51.000000,-43.000000,1.500000,1.307798,58.336309,2.241825,COMPLIANT
52.000000,-43.000000,1.500000,1.295184,58.336309,2.220202,COMPLIANT
53.000000,-43.000000,1.500000,1.282693,58.336309,2.198790,COMPLIANT
54.000000,-43.000000,1.500000,1.270329,58.336309,2.177596,COMPLIANT
55.000000,-43.000000,1.500000,1.258095,58.336309,2.156624,COMPLIANT
56.000000,-43.000000,1.500000,1.245992,58.336309,2.135878,COMPLIANT
57.000000,-43.000000,1.500000,1.234024,58.336309,2.115361,COMPLIANT
58.000000,-43.000000,1.500000,1.222190,58.336309,2.095076,COMPLIANT
59.000000,-43.000000,1.500000,1.210494,58.336309,2.075027,COMPLIANT
60.000000,-43.000000,1.500000,1.198936,58.336309,2.055213,COMPLIANT
61.000000,-43.000000,1.500000,1.187516,58.336309,2.035638,COMPLIANT
62.000000,-43.000000,1.500000,1.176236,58.336309,2.016301,COMPLIANT
63.000000,-43.000000,1.500000,1.165095,58.336309,1.997204,COMPLIANT
64.000000,-43.000000,1.500000,1.154095,58.336309,1.978347,COMPLIANT
65.000000,-43.000000,1.500000,1.143234,58.336309,1.959729,COMPLIANT
66.000000,-43.000000,1.500000,1.132512,58.336309,1.941350,COMPLIANT
67.000000,-43.000000,1.500000,1.121930,58.336309,1.923210,COMPLIANT
68.000000,-43.000000,1.500000,1.111486,58.336309,1.905308,COMPLIANT
69.000000,-43.000000,1.500000,1.101181,58.336309,1.887642,COMPLIANT
70.000000,-43.000000,1.500000,1.091012,58.336309,1.870211,COMPLIANT
71.000000,-43.000000,1.500000,1.080980,58.336309,1.853014,COMPLIANT
72.000000,-43.000000,1.500000,1.071083,58.336309,1.836048,COMPLIANT
73.000000,-43.000000,1.500000,1.061320,58.336309,1.819312,COMPLIANT
74.000000,-43.000000,1.500000,1.051690,58.336309,1.802804,COMPLIANT
75.000000,-43.000000,1.500000,1.042191,58.336309,1.786522,COMPLIANT
76.000000,-43.000000,1.500000,1.032823,58.336309,1.770463,COMPLIANT
77.000000,-43.000000,1.500000,1.023584,58.336309,1.754626,COMPLIANT
78.000000,-43.000000,1.500000,1.014472,58.336309,1.739007,COMPLIANT
79.000000,-43.000000,1.500000,1.005487,58.336309,1.723604,COMPLIANT
80.000000,-43.000000,1.500000,0.996626,58.336309,1.708415,COMPLIANT
81.000000,-43.000000,1.500000,0.987888,58.336309,1.693437,COMPLIANT
82.000000,-43.000000,1.500000,0.979272,58.336309,1.678667,COMPLIANT
83.000000,-43.000000,1.500000,0.970776,58.336309,1.664102,COMPLIANT
84.000000,-43.000000,1.500000,0.962398,58.336309,1.649741,COMPLIANT
85.000000,-43.000000,1.500000,0.954137,58.336309,1.635579,COMPLIANT
86.000000,-43.000000,1.500000,0.945990,58.336309,1.621615,COMPLIANT
87.000000,-43.000000,1.500000,0.937958,58.336309,1.607845,COMPLIANT
88.000000,-43.000000,1.500000,0.930037,58.336309,1.594267,COMPLIANT
89.000000,-43.000000,1.500000,0.922226,58.336309,1.580878,COMPLIANT
90.000000,-43.000000,1.500000,0.914524,58.336309,1.567675,COMPLIANT
91.000000,-43.000000,1.500000,0.906929,58.336309,1.554655,COMPLIANT
92.000000,-43.000000,1.500000,0.899439,58.336309,1.541816,COMPLIANT
93.000000,-43.000000,1.500000,0.892052,58.336309,1.529154,COMPLIANT
94.000000,-43.000000,1.500000,0.884768,58.336309,1.516668,COMPLIANT
95.000000,-43.000000,1.500000,0.877584,58.336309,1.504353,COMPLIANT
96.000000,-43.000000,1.500000,0.870499,58.336309,1.492208,COMPLIANT
97.000000,-43.000000,1.500000,0.863512,58.336309,1.480230,COMPLIANT
98.000000,-43.000000,1.500000,0.856620,58.336309,1.468416,COMPLIANT
99.000000,-43.000000,1.500000,0.849822,58.336309,1.456764,COMPLIANT
100.000000,-43.000000,1.500000,0.843117,58.336309,1.445270,COMPLIANT
-100.000000,-42.000000,1.500000,0.845962,58.336309,1.450146,COMPLIANT
-99.000000,-42.000000,1.500000,0.852735,58.336309,1.461758,COMPLIANT
-98.000000,-42.000000,1.500000,0.859604,58.336309,1.473531,COMPLIANT
-97.000000,-42.000000,1.500000,0.866568,58.336309,1.485470,COMPLIANT
-96.000000,-42.000000,1.500000,0.873631,58.336309,1.497577,COMPLIANT
-95.000000,-42.000000,1.500000,0.880793,58.336309,1.509854,COMPLIANT
-94.000000,-42.000000,1.500000,0.888057,58.336309,1.522305,COMPLIANT
-93.000000,-42.000000,1.500000,0.895423,58.336309,1.534933,COMPLIANT
-92.000000,-42.000000,1.500000,0.902894,58.336309,1.547740,COMPLIANT
-91.000000,-42.000000,1.500000,0.910472,58.336309,1.560729,COMPLIANT
-90.000000,-42.000000,1.500000,0.918157,58.336309,1.573903,COMPLIANT
-89.000000,-42.000000,1.500000,0.925952,58.336309,1.587266,COMPLIANT
-88.000000,-42.000000,1.500000,0.933859,58.336309,1.600819,COMPLIANT
-87.000000,-42.000000,1.500000,0.941879,58.336309,1.614567,COMPLIANT
-86.000000,-42.000000,1.500000,0.950014,58.336309,1.628512,COMPLIANT
-85.000000,-42.000000,1.500000,0.958265,58.336309,1.642656,COMPLIANT
-84.000000,-42.000000,1.500000,0.966635,58.336309,1.657004,COMPLIANT
-83.000000,-42.000000,1.500000,0.975125,58.336309,1.671558,COMPLIANT
-82.000000,-42.000000,1.500000,0.983737,58.336309,1.686320,COMPLIANT
-81.000000,-42.000000,1.500000,0.992473,58.336309,1.701295,COMPLIANT
-80.000000,-42.000000,1.500000,1.001334,58.336309,1.716485,COMPLIANT
-79.000000,-42.000000,1.500000,1.010322,58.336309,1.731892,COMPLIANT
-78.000000,-42.000000,1.500000,1.019439,58.336309,1.747520,COMPLIANT
-77.000000,-42.000000,1.500000,1.028686,58.336309,1.763372,COMPLIANT
-76.000000,-42.000000,1.500000,1.038065,58.336309,1.779450,COMPLIANT
-75.000000,-42.000000,1.500000,1.047578,58.336309,1.795756,COMPLIANT
-74.000000,-42.000000,1.500000,1.057226,58.336309,1.812295,COMPLIANT
-73.000000,-42.000000,1.500000,1.067010,58.336309,1.829067,COMPLIANT
-72.000000,-42.000000,1.500000,1.076933,58.336309,1.846076,COMPLIANT
-71.000000,-42.000000,1.500000,1.086994,58.336309,1.863324,COMPLIANT
-70.000000,-42.000000,1.500000,1.097197,58.336309,1.880813,COMPLIANT
-69.000000,-42.000000,1.500000,1.107541,58.336309,1.898544,COMPLIANT
-68.000000,-42.000000,1.500000,1.118028,58.336309,1.916521,COMPLIANT
-67.000000,-42.000000,1.500000,1.128659,58.336309,1.934745,COMPLIANT
-66.000000,-42.000000,1.500000,1.139434,58.336309,1.953216,COMPLIANT
-65.000000,-42.000000,1.500000,1.150355,58.336309,1.971937,COMPLIANT
-64.000000,-42.000000,1.500000,1.161422,58.336309,1.990908,COMPLIANT
-63.000000,-42.000000,1.500000,1.172636,58.336309,2.010131,COMPLIANT
-62.000000,-42.000000,1.500000,1.183996,58.336309,2.029605,COMPLIANT
-61.000000,-42.000000,1.500000,1.195504,58.336309,2.049330,COMPLIANT
-60.000000,-42.000000,1.500000,1.207158,58.336309,2.069307,COMPLIANT
-59.000000,-42.000000,1.500000,1.218958,58.336309,2.089535,COMPLIANT
-58.000000,-42.000000,1.500000,1.230904,58.336309,2.110013,COMPLIANT
-57.000000,-42.000000,1.500000,1.242994,58.336309,2.130738,COMPLIANT
-56.000000,-42.000000,1.500000,1.255228,58.336309,2.151710,COMPLIANT
-55.000000,-42.000000,1.500000,1.267605,58.336309,2.172926,COMPLIANT
-54.000000,-42.000000,1.500000,1.280122,58.336309,2.194382,COMPLIANT
-53.000000,-42.000000,1.500000,1.292776,58.336309,2.216075,COMPLIANT
-52.000000,-42.000000,1.500000,1.305567,58.336309,2.238000,COMPLIANT
-51.000000,-42.000000,1.500000,1.318490,58.336309,2.260153,COMPLIANT
-50.000000,-42.000000,1.500000,1.331542,58.336309,2.282527,COMPLIANT
-49.000000,-42.000000,1.500000,1.344719,58.336309,2.305116,COMPLIANT
-48.000000,-42.000000,1.500000,1.358017,58.336309,2.327911,COMPLIANT
-47.000000,-42.000000,1.500000,1.371431,58.336309,2.350905,COMPLIANT
-46.000000,-42.000000,1.500000,1.384955,58.336309,2.374088,COMPLIANT
-45.000000,-42.000000,1.500000,1.398584,58.336309,2.397450,COMPLIANT
-44.000000,-42.000000,1.500000,1.412309,58.336309,2.420978,COMPLIANT
-43.000000,-42.000000,1.500000,1.426125,58.336309,2.444660,COMPLIANT
-42.000000,-42.000000,1.500000,1.440022,58.336309,2.468482,COMPLIANT
-41.000000,-42.000000,1.500000,1.453991,58.336309,2.492429,COMPLIANT
-40.000000,-42.000000,1.500000,1.468024,58.336309,2.516484,COMPLIANT
-39.000000,-42.000000,1.500000,1.482109,58.336309,2.540629,COMPLIANT
-38.000000,-42.000000,1.500000,1.496235,58.336309,2.564844,COMPLIANT
-37.000000,-42.000000,1.500000,1.510390,58.336309,2.589108,COMPLIANT
-36.000000,-42.000000,1.500000,1.524561,58.336309,2.613399,COMPLIANT
-35.000000,-42.000000,1.500000,1.538733,58.336309,2.637693,COMPLIANT
-34.000000,-42.000000,1.500000,1.552891,58.336309,2.661963,COMPLIANT
-33.000000,-42.000000,1.500000,1.567020,58.336309,2.686183,COMPLIANT
-32.000000,-42.000000,1.500000,1.581103,58.336309,2.710323,COMPLIANT
-31.000000,-42.000000,1.500000,1.595120,58.336309,2.734353,COMPLIANT
-30.000000,-42.000000,1.500000,1.609055,58.336309,2.758239,COMPLIANT
-29.000000,-42.000000,1.500000,1.622886,58.336309,2.781948,COMPLIANT
-28.000000,-42.000000,1.500000,1.636593,58.336309,2.805444,COMPLIANT
